school,course,class,gender,ethnic,major,grand,parent,emp_on,emp_off,hrs,ver,MQ1,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ10,MQ11,MQ12,MQ13,MQ14,MQ15,MQ16,MQ17,MQ18,MQ19,MQ20,must,Q1A,Q1C,Q2A,Q2C,Q3A,Q3C,Q4A,Q4C,Q5A,Q5C,Q6A,Q6C,comm
UTXWF17CHI164,91,FR,0,Asian,c,N,N,Y,N,1-10,78,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,5,1,1,1,1,1,0,1,0,1,1,1,1,10
TAMSAF17CHI053,55,SO,0,Hispanic,b,Y,Y,N,Y,1-10,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
TAMUF17CHI060,84.4,FR,0,White,b,Y,Y,Y,N,1-10,87,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,11,1,1,1,1,1,1,1,1,0,1,1,1,11
TAMUF17CHI106,79.3,SO,0,White,a. Math,Y,Y,N,Y,1-10,78,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,17,1,1,1,1,1,0,0,1,1,1,1,1,10
TAMUF17CHI141,75.9,FR,0,White,a. Sci,Y,Y,N,Y,1-10,78,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,14,1,1,1,1,1,1,1,1,0,0,1,1,10
TAMUF17CHI160,79.7,FR,0,White,a. Sci,Y,Y,N,Y,1-10,87,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,15,1,1,1,1,0,0,1,1,0,0,1,0,7
TAMUF17CHI171,89.9,JR,0,White,c,Y,Y,N,Y,1-10,78,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,12,1,1,1,1,1,0,1,0,1,1,1,0,9
TAMUF17CHI287,84.9,SO,0,White,b,Y,Y,Y,N,1-10,87,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,11,1,0,1,1,1,1,1,0,1,1,1,0,9
TAMUF17CHI412,84.4,JR,0,White,b,Y,Y,Y,N,1-10,78,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,1,1,1,1,0,1,1,0,1,1,1,1,10
TAMUF17CHI436,83.2,JR,0,White,b,Y,Y,Y,N,1-10,78,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,7,1,1,1,1,0,0,1,0,1,0,1,1,8
TAMUF17CHI487,75,JR,0,White,c,Y,Y,Y,N,1-10,87,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,13,1,1,0,1,0,0,1,0,0,1,1,1,7
TAMUF17CHI500,78.7,SO,0,Mixed,b,Y,Y,N,Y,1-10,87,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,10,1,1,0,1,1,1,1,0,0,1,1,0,8
TAMUF17CHI508,94,FR,0,White,a. Sci,Y,Y,N,Y,1-10,78,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,14,1,1,1,1,1,1,1,1,1,1,1,0,11
TSUF17CHIM032,88.86,FR,0,Mixed,b,Y,Y,N,Y,1-10,78,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,10,1,1,1,1,0,1,0,0,0,1,0,0,6
TSUF17CHIM040,75.87,FR,0,White,b,Y,Y,N,Y,1-10,78,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,10,0,1,1,1,0,0,1,0,0,0,0,0,4
UNTBF17CHI148,95.4,FR,0,White,a. Eng,Y,Y,N,Y,1-10,78,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,9,1,1,1,1,1,0,1,0,1,1,1,1,10
UNTWF17CHI089,90.41536025,SR,0,White,c,Y,Y,N,Y,1-10,78,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,14,1,1,1,1,1,0,1,0,0,0,1,1,8
TAMUF17CHI011,57.2,FR,0,White,b,DK,Y,N,Y,1-10,78,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,7,1,1,0,0,0,0,1,0,0,0,1,1,5
UNTBF17CHI112,81.6,FR,0,Other,b,DK,Y,N,Y,1-10,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,1,0,1,0,0,0,1,0,3
UTXWF17CHI030,96.1,FR,0,White,b,DK,Y,Y,N,1-10,87,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,11,0,0,0,1,0,1,0,0,0,0,1,1,4
UTXWF17CHI043,64.7,FR,0,Black, ,DK,Y,Y,N,1-10,78,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,0,0,0,0,0,1,1,1,6
UTXWF17CHI065,85.8,FR,0,Hispanic,b,DK,Y,N,Y,1-10,87,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,11,0,1,0,1,0,0,1,0,1,1,1,0,6
TAMUF17CHI269,71.7,FR,0,White,STEM & b,N,Y,N,Y,1-10,78,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,16,1,1,1,1,0,0,1,0,0,1,1,0,7
TAMUF17CHI313,74.9,SO,0,Hispanic,b,N,Y,N,Y,1-10,78,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,0,0,1,1,1,0,0,0,1,1,7
TAMUF17CHI496,91.3,FR,0,White,a. Sci,N,Y,Y,N,1-10,78,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,13,1,1,1,1,1,0,1,0,0,1,1,1,9
TAMUF17CHI518,85.4,FR,0,White,a. Sci,N,Y,N,Y,1-10,78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17,1,1,1,1,1,0,1,0,1,1,1,0,9
UNTBF17CHI026,50.5,SO,0,Black,a. Sci,N,Y,N,Y,1-10,78,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,0,1,,,0,0,1,0,,,0,1,3
UTXWF17CHI022,83.5,FR,0,Hispanic,b,N,Y,N,Y,1-10,78,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,11,1,0,1,1,0,1,1,1,0,1,1,1,9
UTXWF17CHI140,100.7,FR,0,Asian,b,N,Y,Y,N,1-10,78,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,16,1,0,1,1,0,1,1,0,1,0,0,1,7
TAMUF17CHI216,94.8,FR,0,White,a. Eng,DK,DK,N,Y,1-10,87,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,12,1,1,1,1,1,0,1,1,1,1,1,1,11
UNTWF17CHI047,85.14836956,SO,0,Black,a. Sci,DK,N,N,Y,1-10,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,1,1,0,1,0,1,0,7
TAMSAF17CHI046,72,JR,0,White,b,DK,N,N,Y,1-10,78,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,9,1,1,0,1,0,0,1,0,0,0,0,1,5
TAMUF17CHI174,75,FR,0,Black,b,N,N,N,Y,11-19,87,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,7,1,1,0,1,1,0,1,0,0,1,1,1,8
TAMUF17CHI253,95.2,SR,0,Asian,c,N,N,Y,N,11-19,78,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI303,79.5,FR,0,Hispanic,a. Math,N,N,N,Y,11-19,87,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,10,1,1,0,1,1,1,1,0,1,1,1,1,10
TAMUF17CHI406,71.6,FR,0,Hispanic,b,N,N,Y,N,11-19,87,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,10,1,1,0,1,1,0,1,1,1,1,0,1,9
TAMUF17CHI407,74,FR,0,Hispanic,b,N,N,Y,N,11-19,87,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,1,0,1,1,1,1,1,1,9
TSUF17CHIM035,69.49,FR,0,White,b,N,N,N,Y,11-19,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,1,0,0,1,0,1,5
UNTBF17CHI178,73.4,FR,0,Black,b,N,N,Y,N,11-19,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,5
UNTWF17CHI015,87.76044341,SO,0,White,c,N,N,N,Y,11-19,87,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6,1,1,1,1,1,0,0,0,1,1,1,0,8
UNTWF17CHI023,74.10308859,FR,0,Asian,a. Sci,N,N,N,Y,11-19,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,1,1,0,0,0,1,6
UNTWF17CHI072,65.37651523,FR,0,Asian,a. Sci,N,N,N,Y,11-19,78,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,8,1,0,1,1,0,0,0,0,0,0,1,1,5
UTXWF17CHI068,75.1,FR,0,Asian,b,N,N,Y,N,11-19,87,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,15,0,1,1,1,1,1,1,0,1,1,1,1,10
UTXWF17CHI104,96,FR,0,Hispanic,a. Eng,N,N,Y,N,11-19,78,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,15,0,1,1,1,0,1,0,1,0,1,1,1,8
UTXWF17CHI148,81.3,FR,0,Hispanic,a. Math,N,N,Y,N,11-19,87,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,16,1,1,1,0,0,1,1,0,0,0,1,1,7
UTXWF17CHI172,70.9,FR,0,Black,b,N,N,N,Y,11-19,87,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,12,1,1,1,1,0,1,0,1,1,1,1,1,10
TAMSAF17CHI011,57.4,SO,0,Hispanic,b,Y,Y,Y,N,11-19,78,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,1,0,0,0,0,1,0,,,,,3
TAMUF17CHI516,96.2,SO,0,White,b,Y,Y,Y,N,11-19,87,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,12
TSUF17CHIM004,79.84,SO,0,White,a. Sci,Y,Y,N,Y,11-19,78,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,1,0,0,0,0,0,0,1,1,0,4
TSUF17CHIM034,75.39,FR,0,White,b,Y,Y,Y,N,11-19,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,0,0,0,1,0,4
TSUF17CHIM066,73.06,FR,0,White,c,Y,Y,N,Y,11-19,87,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,1,1,1,0,0,0,0,1,0,1,6
UNTBF17CHI135,85.6,SO,0,White,a. Sci,Y,Y,Y,N,11-19,87,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,10,1,1,1,1,1,1,1,0,1,1,1,1,11
UNTBF17CHI149,66.5,JR,0,White,b,Y,Y,Y,N,11-19,87,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,1,1,1,0,1,0,0,0,1,1,0,0,6
UNTBF17CHI162,72.7,FR,0,Black,d,Y,Y,N,Y,11-19,87,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,10,1,0,0,1,1,0,1,0,1,0,0,0,5
UTXWF17CHI008,91.9,FR,0,Black,b,Y,Y,N,Y,11-19,78,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,0,1,0,1,1,1,1,0,0,1,0,1,7
UTXWF17CHI151,68.4,FR,0,Hispanic,b,Y,Y,Y,N,11-19,87,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,10,1,1,0,0,0,1,1,1,1,1,1,1,9
UNTBF17CHI009,87.6,FR,0,White,b,DK,Y,N,Y,11-19,78,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,5,1,1,1,0,1,0,1,0,0,0,0,0,5
UNTWF17CHI045,87.58065612,SO,0,White,d,DK,Y,Y,N,11-19,87,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,13,,,,,,,,,,,,,0
TAMSAF17CHI006,71.6,SO,0,Hispanic,,N,Y,Y,N,11-19,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,,,,3
TAMSAF17CHI027,47.8,SO,0,Mixed,b,N,Y,N,Y,11-19,87,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,,,,,2
TAMUF17CHI065,85.5,SO,0,White,c,N,Y,Y,N,11-19,78,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,14,1,1,1,1,0,1,1,1,1,1,1,0,10
TAMUF17CHI240,94.1,FR,0,White,a. Sci,N,Y,N,Y,11-19,78,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,16,1,1,1,1,1,0,1,1,1,1,1,1,11
TAMUF17CHI297,70.6,FR,0,White,a. Sci,N,Y,Y,Y,11-19,87,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,10,1,1,1,1,1,1,1,0,0,0,1,1,9
TAMUF17CHI485,78.3,FR,0,White,b,N,Y,N,Y,11-19,87,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,14,1,1,1,1,0,0,1,0,0,1,1,0,7
TAMUF17CHI503,69.9,SO,0,Black,a. Math,N,Y,Y,N,11-19,87,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,15,1,1,1,0,1,1,1,1,1,1,1,1,11
TSUF17CHIM023,62.64,FR,0,White,a. Sci,N,Y,N,Y,11-19,87,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2
UNTBF17CHI051,66.1,FR,0,Mixed,c,N,Y,N,Y,11-19,87,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,9,1,1,0,1,0,0,1,0,1,1,1,1,8
UNTBF17CHI096,48.9,FR,0,Hispanic,b,N,Y,N,Y,11-19,87,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,5,0,1,1,0,0,0,0,0,1,1,0,0,4
UNTBF17CHI121,71.4,FR,0,Asian,a. Sci,N,Y,Y,N,11-19,87,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,7,1,1,1,0,1,1,1,0,1,1,1,0,9
UNTWF17CHI018,69.82046977,FR,0,Mixed,a. Sci,N,Y,Y,Y,11-19,87,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,2
UNTWF17CHI024,80.82618301,FR,0,Mixed,a. Sci,N,Y,N,Y,11-19,78,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,12,,,,,,,,,,,,,0
UNTWF17CHI069,42.56342529,FR,0,White,a. Sci,N,Y,N,Y,11-19,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2
UNTWF17CHI098,83.54926309,FR,0,Asian,a. Sci,N,Y,N,Y,11-19,78,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,9,1,1,1,0,0,0,1,0,1,1,1,0,7
UNTWF17CHI106,96.84546176,SO,0,Asian,a. Sci,N,Y,N,Y,11-19,78,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,13,1,1,1,1,1,1,1,0,1,1,1,1,11
UTXWF17CHI060,72.7,FR,0,Black,b,N,Y,N,Y,11-19,78,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,9,1,1,0,1,1,1,1,1,1,1,1,1,11
UTXWF17CHI089,80.9,FR,0,Asian,b,N,Y,Y,N,11-19,87,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,16,0,1,1,1,1,1,1,1,1,1,1,1,11
UTXWF17CHI123,93.9,FR,0,Other,a. Eng,N,Y,N,Y,11-19,87,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,13,0,0,0,1,0,1,1,0,1,0,1,1,6
TAMSAF17CHI054,74,SO,0,Hispanic,a. Sci,N,N,N,Y,20-29,78,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,8,1,1,1,1,0,0,0,0,1,1,1,0,7
TAMUF17CHI104,77.2,JR,0,Hispanic,a. Sci,N,N,N,Y,20-29,78,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,12,1,1,0,0,0,1,0,1,0,1,1,1,7
TAMUF17CHI194,85,FR,0,Hispanic,b,N,N,Y,N,20-29,87,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,10,1,1,1,0,1,1,1,0,1,1,1,1,10
TAMUF17CHI405,52,FR,0,Hispanic,a. Sci,N,N,N,Y,20-29,87,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,1,1,1,0,0,0,1,0,0,1,1,1,7
TAMUF17CHI491,62.6,FR,0,Hispanic,STEM,N,N,N,Y,20-29,78,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,1,0,1,1,6
UNTBF17CHI185,36.1,FR,0,Hispanic,a. Sci,N,N,N,Y,20-29,78,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,1,5
UNTWF17CHI029,49.90465206,FR,0,Mixed,a. Sci,N,N,N,Y,20-29,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,3
UNTWF17CHI093,60.12493452,JR,0,Hispanic,a. Sci,N,N,N,Y,20-29,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,19,1,1,1,1,1,0,1,0,0,1,0,0,7
UNTWF17CHI107,64.6560199,JR,0,Black,a. Sci,N,N,Y,N,20-29,78,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,0,0,1,1,6
UTXWF17CHI027,67,FR,0,Hispanic,b,N,N,N,Y,20-29,78,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,7,1,1,1,1,0,1,1,1,1,1,1,1,11
UTXWF17CHI157,72.8,FR,0,Hispanic,b,N,N,N,Y,20-29,78,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,11,1,1,1,1,1,1,1,1,1,1,1,1,12
ACUPF17CHI018,64.06,SO,0,Black,b,Y,Y,N,Y,20-29,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,1,1,0,1,1,1,0,7
TAMSAF17CHI013,46.1,JR,0,White,a. Sci,Y,Y,N,Y,20-29,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,,,3
TAMUF17CHI368,47.4,FR,0,White,b,Y,Y,N,Y,20-29,87,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,12,1,1,0,0,0,0,1,0,0,0,1,1,5
TAMUF17CHI509,84.1,FR,0,White,b,Y,Y,N,N,20-29,87,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,14,1,1,1,1,1,0,1,1,1,1,1,1,11
TSUF17CHIM008,81.56,JR,0,White,a. Sci,Y,Y,N,Y,20-29,87,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,3
TSUF17CHIM014,72.29,JR,0,Mixed,a. Sci,Y,Y,N,Y,20-29,78,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,1,0,0,4
TSUF17CHIM019,58.18,JR,0,Mixed,b,Y,Y,N,Y,20-29,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,1,5
UNTBF17CHI042,82.9,FR,0,Mixed,a. Eng,Y,Y,Y,N,20-29,87,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,15,1,1,0,1,1,1,1,0,1,1,1,0,9
UNTBF17CHI126,66.5,FR,0,Other,b,Y,Y,N,Y,20-29,78,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,1,0,0,1,0,1,1,1,1,7
UNTBF17CHI177,83.6,FR,0,White,b,Y,Y,Y,N,20-29,87,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,8,1,0,1,0,0,0,1,0,0,0,1,1,5
ACUPF17CHI087,86,JR,0,Black,a. Sci,DK,Y,N,Y,20-29,78,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,9,1,1,1,1,1,0,1,0,1,1,1,0,9
TAMUF17CHI024,87.8,FR,0,White,a. Math,DK,Y,N,Y,20-29,78,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,0,1,1,1,0,10
TAMUF17CHI201,82.2,SO,0,White,b,DK,Y,Y,N,20-29,78,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,9,1,1,1,1,1,1,1,1,1,0,1,1,11
TSUF17CHIM018,78.43,FR,0,Mixed,b,DK,Y,N,Y,20-29,87,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,7,0,0,1,1,1,0,1,0,0,1,0,0,5
TAMUF17CHI032,67.7,FR,0,Mixed,a. Sci,N,Y,Y,N,20-29,78,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,12
TAMUF17CHI195,78.6,FR,0,White,b,N,Y,N,Y,20-29,87,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,13,1,1,1,1,1,0,1,1,1,0,1,1,10
TAMUF17CHI265,61.5,FR,0,White,b,N,Y,N,Y,20-29,78,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,6,1,1,0,1,1,0,0,0,1,1,1,1,8
TAMUF17CHI348,87.4,FR,0,White,b,N,Y,N,Y,20-29,78,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1,0,1,1,1,1,1,1,11
TAMUF17CHI366,71.4,JR,0,Hispanic,b,N,Y,Y,Y,20-29,87,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,8,1,1,1,1,0,1,1,1,0,1,1,1,10
UNTBF17CHI156,74.6,JR,0,Mixed,b,N,Y,N,Y,20-29,78,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,14,0,1,1,1,1,1,1,0,1,0,1,1,9
UNTBF17CHI168,76.6,SR,0,Asian,a. Eng,N,Y,N,Y,20-29,87,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,1,1,1,0,5
UNTWF17CHI001,86.1951314,SO,0,Asian,a. Sci,N,Y,N,Y,20-29,78,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,6,1,1,0,0,1,1,1,0,1,1,1,0,8
UTXWF17CHI124,87.4,FR,0,White,b,N,Y,N,Y,20-29,87,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,14,1,1,1,1,0,1,1,1,1,1,1,1,11
UNTWF17CHI083,71.22509195,SO,0,Asian,a. Sci,DK,DK,N,Y,20-29,78,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,14,1,0,1,0,0,0,0,0,0,1,1,1,5
TAMSAF17CHI035,85,SO,0,Hispanic,b,N,N,Y,N,20-29,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
TAMSAF17CHI017,43.2,JR,0,Hispanic,a. Sci,N,N,N,Y,30-39,78,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1,0,0,1,0,,,,,4
TAMSAF17CHI021,68.3,JR,0,Hispanic,b,N,N,N,Y,30-39,87,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,,,,,3
TAMSAF17CHI026,31.3,JR,0,Hispanic,a. Sci,N,N,N,Y,30-39,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,2
TAMSAF17CHI034,80,JR,0,Black,b,N,N,N,Y,30-39,78,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,1,0,0,0,0,0,1,0,5
TAMSAF17CHI050,90,JR,0,Hispanic,b,N,N,N,Y,30-39,78,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,9,0,0,1,0,0,0,1,0,0,0,1,0,3
TAMSAF17CHI032,67,JR,0,White,a. Sci,Y,Y,N,Y,30-39,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,1,1,0,1,0,0,5
TSUF17CHIM049,64.94,JR,0,Hispanic,d,Y,Y,N,Y,30-39,78,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,9,1,0,1,1,0,0,1,0,0,1,0,0,5
UNTBF17CHI039,74.8,JR,0,White,b,Y,Y,N,Y,30-39,87,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,0,1,0,5
UNTBF17CHI159,68,JR,0,White,b,DK,Y,N,Y,30-39,78,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,7,1,0,1,1,0,1,1,0,0,1,1,0,7
TAMSAF17CHI033,76,JR,0,Hispanic,a. Sci,N,Y,N,Y,30-39,87,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,7,1,0,0,1,0,0,1,0,0,0,0,0,3
TSUF17CHIM036,80.3,FR,0,White,a. Sci,N,Y,N,Y,30-39,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,6
