"school","course","class","gender","ethnic","major","grand","parent","emp_on","emp_off","hrs","ver","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must"
"UTXW",74.7,"FR",1,"White","b","Y","Y","N","N","0",78,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,10
"UTXW",80.6,"FR",1,"Mixed","a. Sci","Y","Y","N","N","0",87,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,13
"UTXW",71.9,"FR",1,"Hispanic","c","Y","Y","N","N","0",87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"UTXW",101.4,"FR",1,"White","b","Y","Y","N","N","0",87,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,12
"UTXW",92.6,"FR",1,"White","a. Eng","Y","Y","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"UTXW",96.8,"FR",1,"White","","Y","Y","N","N","0",87,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,16
"UTXW",84.4,"FR",1,"Hispanic","a. Eng","Y","Y","N","N","0",78,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,10
"UTXW",102.8,"FR",1,"White","b","Y","Y","N","N","0",87,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,10
"UTXW",74,"FR",1,"White","b","Y","Y","N","N","0",78,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,12
"ACUP",73,"JR",1,"Other","a. Eng","DK","Y","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,14
"ACUP",75.18,"FR",1,"White","a. Sci","DK","Y","N","N","0",78,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,6
"ACUP",90.82,"SO",1,"White","b","DK","Y","N","N","0",78,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,9
"ACUP",91.34,"SO",1,"White","a. Math","DK","Y","N","N","0",87,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,8
"ACUP",73.02,"FR",1,"White","b","DK","Y","N","N","0",87,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
"ACUP",86.7,"FR",1,"White","a. Eng","DK","Y","N","N","0",78,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,15
"ACUP",83.91,"FR",1,"Black","b","DK","Y","N","N","0",87,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,17
"ACUP",83.42,"FR",1,"White","a. Eng","DK","Y","N","N","0",78,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,13
"ACUP",95.68,"FR",1,"White","a. Eng","DK","Y","N","N","0",87,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,18
"ACUP",92.52,"FR",1,"White","b","DK","Y","N","N","0",78,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,14
"ACUP",71.07,"FR",1,"Black","a. Eng","Y","N","N","N","0",87,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,8
"UNT",100.4478435,"SO",1,"Mixed","a. Sci,Math","DK","Y","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,19
"UTXW",93.6,"FR",1,"Hispanic","b","DK","Y","N","N","0",87,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,9
"UTXW",73.8,"FR",1,"White","d","Y","N","N","N","0",78,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,9
"ACUP",96.04,"FR",1,"White","b","N","Y","N","N","0",87,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,16
"ACUP",72.49,"SO",1,"Hispanic","STEM","N","Y","N","N","0",78,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,17
"ACUP",55.77,"SO",1,"White","a. Eng","N","Y","N","N","0",78,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,6
"ACUP",78.75,"FR",1,"White","b","N","Y","N","N","0",78,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,15
"ACUP",96.53,"FR",1,"White","b","N","Y","N","N","0",87,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,17
"ACUP",80.97,"FR",1,"Asian","b","N","Y","N","N","0",87,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5
"ACUP",95.54,"SO",1,"White","b","N","Y","N","N","0",87,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,12
"ACUP",95.75,"FR",1,"Asian","a. Sci","N","Y","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19
"ACUP",92.38,"SO",1,"White","b","N","Y","N","N","0",87,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,14
"ACUP",76.8,"FR",1,"Hispanic","b","N","Y","N","N","0",87,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,8
"ACUP",92.89,"FR",1,"White","b","N","Y","N","N","0",78,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,14
"TAMU",86.7,"FR",1,"White","STEM","N","Y","N","N","0",87,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,12
"UTXW",97.8,"FR",1,"Hispanic","b","N","Y","N","N","0",87,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,11
"UTXW",81.3,"FR",1,"White","b","N","Y","N","N","0",78,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,9
"UTXW",104.7,"FR",1,"Mixed","b","N","Y","N","N","0",87,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,17
"UTXW",69.4,"FR",1,"Hispanic","c","N","Y","N","N","0",87,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,9
"UTXW",95.1,"FR",1,"Hispanic","b","N","Y","N","N","0",78,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,9
"UTXW",94.8,"FR",1,"Hispanic","c","N","Y","N","N","0",87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6
"UTXW",99.9,"FR",1,"Asian","b","N","Y","N","N","0",78,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,13
"UTXW",84.6,"FR",1,"White","","N","Y","N","N","0",87,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,13
"UTXW",89.7,"FR",1,"Hispanic","a. Sci","N","Y","N","N","0",87,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,8
"UTXW",80,"FR",1,"Hispanic","a. Eng","N","Y","N","N","0",78,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,9
"UTXW",95.7,"FR",1,"Black","a","N","Y","N","N","0",87,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,11
"UNT",91.03002459,"SO",1,"White","c","DK","DK","N","N","0",87,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,5
"UTXW",95.7,"FR",1,"Hispanic","a. Sci","N","DK","N","N","0",78,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,16
"UTXW",83.5,"FR",1,"Hispanic","b","DK","N","N","N","0",87,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,12
"ACUP",66.9,"SO",1,"Black","d","N","N","Y","N","1-10",78,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,4
"ACUP",65.25,"JR",1,"Hispanic","a. Sci","Y","Y","N","N","1-10",78,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
"ACUP",94.3,"FR",1,"White","b","Y","Y","N","Y","1-10",87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"ACUP",89.25,"SR",1,"White","a. Sci","N","Y","N","Y","1-10",78,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,9
"ACUP",59.33,"SO",1,"White","a. Eng","Y","Y","N","Y","11-19",78,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,9
"ACUP",89.4,"SR",1,"Hispanic","a. Sci","Y","Y","N","Y","11-19",78,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,11
"ACUP",76,"SO",1,"White","a. Eng","Y","Y","Y","Y","11-19",87,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,11
"ACUP",91.9,"SR",1,"White","c","Y","Y","N","Y","11-19",87,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,9
"ACUP",76.05,"SO",1,"Hispanic","a. Sci","Y","Y","N","Y","11-19",78,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7
"ACUP",68.46,"FR",1,"Hispanic","a. Eng","N","Y","Y","Y","11-19",87,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,7
"ACUP",45.8,"FR",1,"Hispanic","b","DK","DK","Y","N","11-19",87,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4
"TAMSA",65,"SO",1,"Hispanic","b","N","N","N","N","0",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"TAMSA",109,"FR",1,"White","b","N","N","N","N","0",78,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,14
"TAMU",79.1,"FR",1,"White","a. Eng","N","N","N","N","0",87,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,13
"TAMU",84.5,"SO",1,"Hispanic","b","N","N","N","N","0",87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,19
"TAMU",78,"FR",1,"Mixed","","N","N","N","N","0",78,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,14
"TAMU",87.4,"FR",1,"Asian","b","N","N","N","N","0",87,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,18
"TAMU",69.9,"SO",1,"Hispanic","b","N","N","N","N","0",78,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,12
"TAMU",62.1,"FR",1,"White","a. Sci","N","N","N","N","0",78,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4
"TAMU",84.8,"SO",1,"Hispanic","b","N","N","N","N","0",87,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,16
"TAMU",72.9,"FR",1,"Hispanic","b","N","N","N","N","0",87,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,7
"TAMU",74.4,"FR",1,"Mixed","a. Sci","N","N","N","N","0",87,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,15
"TAMU",82.3,"FR",1,"Hispanic","b","N","N","N","N","0",87,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,12
"TAMU",95.3,"FR",1,"White","a. Sci","N","N","N","N","0",87,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,18
"TAMU",89,"SO",1,"White","a. Sci","N","N","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17
"TAMU",93.5,"JR",1,"Mixed","a. Sci","N","N","N","N","0",78,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,16
"TAMU",66,"FR",1,"Mixed","b","N","N","N","N","0",87,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,10
"TAMU",77,"FR",1,"Hispanic","b","N","N","N","N","0",78,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,15
"TAMU",75.6,"SO",1,"Hispanic","b","N","N","N","N","0",78,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
"TAMU",76.8,"FR",1,"Other","b","N","N","N","N","0",78,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,11
"TAMU",82,"FR",1,"Mixed","b","N","N","N","N","0",78,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,13
"TSU",47.33,"FR",1,"Hispanic","a. Eng","N","N","N","N","0",87,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6
"TSU",68.59,"SO",1,"Hispanic","a. Tech","N","N","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,14
"UNT",67.5,"FR",1,"Mixed","a. Eng","N","N","N","N","0",87,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,4
"UNT",55.2,"FR",1,"Hispanic","a. Sci","N","N","N","N","0",87,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"UNT",69.4,"SO",1,"Hispanic","a. Eng","N","N","N","N","0",87,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5
"UNT",70.6,"JR",1,"Hispanic","a. Eng","N","N","N","N","0",78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"UNT",85.8,"SO",1,"Hispanic","a. Eng","N","N","N","N","0",78,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,13
"UNT",94.4,"FR",1,"Hispanic","a. Eng","N","N","N","N","0",78,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,12
"UNT",45.9,"SO",1,"Hispanic","a. Eng","N","N","N","N","0",78,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4
"UNT",85.9,"JR",1,"White","b","N","N","N","N","0",87,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,9
"UNT",81.72400591,"FR",1,"Black","a. Eng","N","N","N","N","0",78,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,12
"UNT",91.49118279,"SO",1,"White","a. Sci","N","N","N","N","0",78,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
"UNT",56.82044622,"SO",1,"Hispanic","b+a. Eng","N","N","N","N","0",78,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,9
"UNT",74.13015398,"FR",1,"Hispanic","a. Eng","N","N","N","N","0",87,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6
"UNT",46.89695324,"FR",1,"Black","a. Sci","N","N","N","N","0",87,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,5
"UNT",76.51724426,"FR",1,"Hispanic","a. Sci","N","N","N","N","0",78,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,5
"UNT",74.23694253,"FR",1,"Hispanic","a. Sci","N","N","N","N","0",78,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,12
"UNT",68.98731824,"FR",1,"Hispanic","a. Eng","N","N","N","N","0",87,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,13
"UNT",87.26974926,"SO",1,"Hispanic","d","N","N","N","N","0",87,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18
"UNT",68.21568251,"FR",1,"Hispanic","a. Eng","N","N","N","N","0",78,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,9
"UNT",76.84377525,"JR",1,"Hispanic","a. Eng","N","N","N","N","0",78,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,9
"UNT",77.95944451,"JR",1,"Hispanic","a. Eng","N","N","N","N","0",87,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,7
"UNT",84.35857696,"FR",1,"Asian","a. Sci","N","N","N","N","0",87,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5
"UNT",60.70795682,"FR",1,"Mixed","b+a. Eng","N","N","N","N","0",78,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4
"UNT",70.54513586,"FR",1,"Hispanic","a. Sci","N","N","N","N","0",78,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,11
"TAMSA",46.2,"SO",1,"Hispanic","b","Y","Y","N","N","0",78,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,8
"TAMU",89.4,"FR",1,"White","a. Sci","Y","Y","N","N","0",87,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
"TAMU",79.3,"FR",1,"White","c","Y","Y","N","N","0",78,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,11
"TAMU",88.3,"FR",1,"White","b","Y","Y","N","N","0",78,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,10
"TAMU",74.7,"SO",1,"White","a. Sci","Y","Y","N","N","0",87,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
"TAMU",94.3,"FR",1,"Mixed","b","Y","Y","N","N","0",87,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,17
"TAMU",75.6,"SO",1,"White","a. Sci","Y","Y","N","N","0",78,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5
"TAMU",58.9,"FR",1,"White","a. Sci","Y","Y","N","N","0",78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"TAMU",83.1,"SO",1,"White","a. Sci","Y","Y","N","N","0",78,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,15
"TAMU",75.6,"FR",1,"White","b","Y","Y","N","N","0",87,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,14
"TAMU",83.1,"FR",1,"Hispanic","b","Y","Y","N","N","0",78,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,13
"TAMU",85.2,"FR",1,"White","a. Eng","Y","Y","N","N","0",87,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17
"TAMU",87.2,"FR",1,"White","a. Sci","Y","Y","N","N","0",78,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,15
"TAMU",80.3,"FR",1,"White","a. Sci","Y","Y","N","N","0",87,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,9
"TAMU",90.7,"FR",1,"White","a. Eng","Y","Y","N","N","0",87,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19
"TAMU",86.6,"FR",1,"White","a. Sci","Y","Y","N","N","0",78,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,15
"TAMU",81.5,"SO",1,"Black","a. Math","Y","Y","N","N","0",78,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,16
"TAMU",76.8,"FR",1,"White","STEM","Y","Y","N","N","0",87,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,16
"TAMU",95.5,"FR",1,"White","b","Y","Y","N","N","0",87,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,13
"TAMU",72.3,"FR",1,"White","c","Y","Y","N","N","0",87,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,13
"TAMU",80.3,"FR",1,"White","a. Sci","Y","Y","N","N","0",87,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,11
"TAMU",91,"FR",1,"White","a. Sci","Y","Y","N","N","0",87,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,18
"TAMU",96.2,"SO",1,"White","a. Sci","Y","Y","N","N","0",78,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,9
"TAMU",87,"FR",1,"Hispanic","d","Y","Y","N","N","0",87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19
"TAMU",80.9,"FR",1,"White","b","Y","Y","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18
"TAMU",70.7,"SO",1,"White","a. Sci","Y","Y","N","N","0",87,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,5
"TAMU",94.3,"SO",1,"White","b","Y","Y","N","N","0",78,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,14
"TAMU",96.3,"FR",1,"White","a. Eng","Y","Y","N","N","0",87,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,18
"TAMU",98.9,"FR",1,"White","b","Y","Y","N","N","0",78,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
"TAMU",99.7,"FR",1,"Other","b","Y","Y","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"TAMU",75.4,"FR",1,"White","a. Sci","Y","Y","N","N","0",87,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,17
"TAMU",93.4,"SO",1,"White","b","Y","Y","N","N","0",87,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,15
"TAMU",90.5,"FR",1,"White","b","Y","Y","N","N","0",78,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,14
"TAMU",94.7,"FR",1,"White","b","Y","Y","N","N","0",78,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,17
"TAMU",64,"FR",1,"Mixed","a. Math","Y","Y","N","N","0",87,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,12
"TAMU",77.5,"FR",1,"White","b","Y","Y","N","N","0",87,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,10
"TAMU",82.7,"FR",1,"White","a. Sci","Y","Y","N","N","0",78,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,16
"TAMU",86,"FR",1,"White","a. Eng","Y","Y","N","N","0",78,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,14
"TAMU",93.3,"SO",1,"White","b","Y","Y","N","N","0",87,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,10
"TAMU",92.6,"FR",1,"White","a. Sci","Y","Y","N","N","0",78,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
"TAMU",86.5,"FR",1,"Hispanic","a. Eng","Y","Y","N","N","0",87,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,17
"TAMU",84.4,"FR",1,"White","b","Y","Y","N","N","0",78,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,12
"TAMU",86.8,"FR",1,"White","b","Y","Y","N","N","0",87,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,11
"TAMU",92.8,"FR",1,"Asian","b","Y","Y","N","N","0",78,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,17
"TAMU",79.2,"JR",1,"White","b","Y","Y","N","N","0",87,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,14
"TAMU",85.2,"FR",1,"White","a. Sci","Y","Y","N","N","0",87,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,12
"TAMU",94.8,"FR",1,"White","a. Eng","Y","Y","N","N","0",87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"TAMU",91.9,"JR",1,"Asian","b","Y","Y","N","N","0",78,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,17
"TAMU",79.9,"FR",1,"White","b","Y","Y","N","N","0",78,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,14
"TAMU",89.5,"FR",1,"White","b","Y","Y","N","N","0",87,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,13
"TAMU",80.5,"FR",1,"White","a. Math","Y","Y","N","N","0",87,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
"TAMU",85.2,"FR",1,"White","b","Y","Y","N","N","0",87,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,16
"TAMU",88.9,"FR",1,"White","a. Sci","Y","Y","N","N","0",87,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,18
"TAMU",95,"FR",1,"White","b","Y","Y","N","N","0",78,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,12
"TAMU",96.4,"FR",1,"White","a. Eng","Y","Y","N","N","0",87,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,19
"TAMU",87.7,"FR",1,"White","a. Eng","Y","Y","N","N","0",87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19
"TAMU",93.2,"FR",1,"Other","b","Y","Y","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19
"TAMU",82.2,"FR",1,"Hispanic","a. Sci","Y","Y","N","N","0",87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19
"TAMU",82,"FR",1,"White","a. Sci","Y","Y","N","N","0",87,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"TAMU",89.6,"FR",1,"White","b","Y","Y","N","N","0",87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
"TAMU",87.5,"FR",1,"White","a. Sci","Y","Y","N","N","0",87,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,11
"TAMU",85.1,"FR",1,"White","a. Sci","Y","Y","N","N","0",78,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9
"TAMU",74.6,"FR",1,"Asian","a. Sci","Y","Y","N","N","0",78,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
"TAMU",85,"FR",1,"Hispanic","b","Y","Y","N","N","0",87,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,11
"TAMU",99.1,"FR",1,"White","b","Y","Y","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18
"TAMU",82.7,"FR",1,"Hispanic","STEM","Y","Y","N","N","0",78,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,10
"TAMU",93.3,"FR",1,"Other","b","Y","Y","N","N","0",78,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19
"TAMU",91.6,"FR",1,"White","a. Sci","Y","Y","N","N","0",78,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,12
