"school","course","class","gender","ethnic","major","tx_birth","tx_hs","emp_on","emp_off","hrs","version","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must","pass","gp_edu","old_must","mult","div","frac","log_exp","chem"
"TAMU",82.7,"FR","0","White","stem","Y","Y","N","N","0","87",1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,9,1,"N/A",6,1,2,3,1,2
"TAMU",88.9,"FR","1","White","stem","Y","Y","N","N","0","87",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,18,1,"YY",15,3,5,3,4,3
"TAMU",85,"FR","0","Asian","med","Y","Y","N","N","0","87",0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,17,1,"NN",13,2,4,4,4,3
"TAMU",87.3,"FR","0","Asian","med","Y","Y","N","N","0","78",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,17,1,"YY",15,2,4,3,5,3
"TAMU",68.3,"FR","0","Asian","stem","Y","Y","N","N","0","78",1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,13,0,"NN",12,3,1,2,4,3
"TAMU",77.4,"FR","0","White","med","Y","Y","N","N","0","87",1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,15,1,"NY",14,3,3,3,4,2
"TAMU",88.5,"FR","0","White","med","Y","Y","N","N","0","78",0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,7,1,"N/A",6,2,0,3,0,2
"TAMU",83.3,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,17,1,"NY",14,2,4,4,4,3
"TAMU",94,"FR","1","White","stem","N","Y","N","N","0","87",0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,8,1,"N/A",5,1,1,2,1,3
"TAMU",87.3,"FR","0","White","med","Y","Y","N","N","0","87",1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,17,1,"NN",14,3,2,4,5,3
"TAMU",84.8,"FR","0","White","stem","Y","Y","N","N","0","78",0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,15,1,"YY",11,2,4,3,3,3
"TAMU",86,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,15,1,"NN",11,3,3,3,3,3
"TAMU",95,"FR","1","White","med","Y","Y","N","N","0","78",1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,12,1,"YY",11,3,1,3,3,2
"TAMU",82.7,"FR","0","Black","med","Y","Y","N","N","0","87",0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,11,1,"YY",8,2,1,4,2,2
"TAMU",96.4,"FR","1","White","stem","Y","Y","N","N","0","87",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,19,1,"YY",15,3,5,3,5,3
"TAMU",84.1,"FR","-1","White","med","Y","Y","N","N","0","78",1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,11,1,"YY",10,3,3,2,1,2
"TAMU",86.2,"FR","0","Asian","stem","Y","Y","N","N","0","78",0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,9,1,"YY",7,1,2,2,1,3
"TAMU",87.4,"FR","0","White","med","Y","Y","N","Y","20-29","78",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18,1,"NY",14,3,5,4,4,2
"TAMU",91.9,"FR","1","Asian","med","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,14,1,"NY",12,3,4,3,2,2
"TAMU",83.8,"FR","1","White","stem","Y","Y","N","Y","20-29","78",1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18,1,"YY",15,3,4,4,5,2
"TAMU",91,"SO","0","White","med","Y","Y","N","N","0","78",1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,9,1,"YY",7,1,2,3,0,3
"TAMU",95.3,"FR","1","White","stem","Y","Y","N","N","0","87",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,18,1,"NN",14,3,3,4,5,3
"TAMU",92,"FR","0","White","med","Y","Y","N","N","0","78",1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,10,1,"YY",7,1,3,2,2,2
"TAMU",69.9,"JR","0","Hisp","stem","Y","Y","N","N","0","87",0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,10,0,"NN",8,1,2,3,1,3
"TAMU",87.7,"FR","1","White","stem","Y","N","N","N","0","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19,1,"YY",16,3,5,3,5,3
"TAMU",93.2,"FR","1","Other","med","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19,1,"YY",16,3,5,3,5,3
"TAMU",94.6,"FR","0","Other","med","Y","Y","N","N","0","87",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,18,1,"NY",14,2,5,4,4,3
"TAMU",89.3,"FR","0","Other","dual","Y","Y","N","N","0","87",0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,14,1,"NY",12,0,4,3,5,2
"TAMU",80.1,"JR","0","Hisp","med","Y","Y","N","N","0","78",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,1,"NN",4,1,1,0,0,3
"TAMU",81.3,"FR","0","White","stem","Y","Y","N","N","0","87",1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,8,1,"NN",8,2,0,0,4,2
"TAMU",85.6,"FR","0","White","med","Y","Y","N","N","0","78",0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,12,1,"N/A",11,2,3,3,2,2
"TAMU",71.8,"FR","0","White","stem","Y","Y","N","Y","0","78",1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,8,1,"N/A",6,1,1,3,1,2
"TAMU",87.1,"FR","0","White","stem","Y","Y","N","N","0","87",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,4,1,"NY",3,0,0,2,0,2
"TAMU",88.8,"FR","1","Asian","med","Y","Y","N","N","0","87",1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,10,1,"N/A",9,3,2,2,0,3
"TAMU",82.2,"FR","1","Hisp","stem","Y","Y","N","N","0","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,19,1,"YY",16,3,5,3,5,3
"TAMU",71.4,"JR","0","Hisp","med","Y","Y","Y","Y","20-29","87",0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,8,1,"NY",6,0,1,2,3,2
"TAMU",47.4,"FR","0","White","med","Y","Y","N","Y","20-29","87",1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,12,0,"YY",10,3,2,3,4,0
"TAMU",44.9,"FR","1","White","stem","Y","Y","N","Y","30-39","78",1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,0,"N/A",6,3,0,1,3,0
"TAMU",85,"FR","0","White","med","Y","Y","N","N","0","87",0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,14,1,"YY",11,2,5,2,2,3
"TAMU",91.6,"SO","0","White","stem","Y","Y","N","N","0","78",1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,12,1,"YY",10,3,3,1,2,3
"TAMU",87.3,"FR","0","White","med","Y","Y","N","N","0","87",0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,10,1,"YY",9,2,1,2,3,2
"TAMU",82,"FR","1","White","stem","Y","N","N","N","0","87",0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,"YY",5,2,2,1,1,0
"TAMU",68.6,"FR","0","White","med","Y","Y","N","N","0","87",0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7,0,"YY",6,2,2,1,2,0
"TAMU",92.5,"FR","1","White","stem","Y","Y","N","N","0","87",1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,14,1,"NY",11,2,4,1,4,3
"TAMU",93.3,"FR","0","White","med","Y","Y","N","N","0","78",1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,13,1,"YY",11,3,4,3,0,3
"TAMU",76.7,"FR","0","Hisp","stem","Y","Y","N","N","0","78",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,"N/A",2,1,0,0,0,1
"TAMU",63.4,"FR","1","White","stem","Y","N","N","N","0","87",1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,15,0,"NY",12,3,3,3,4,2
"TAMU",101.1,"FR","0","White","med","Y","Y","N","N","0","87",1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,14,1,"YY",11,2,2,4,3,3
"TAMU",84.8,"FR","0","White","med","Y","Y","N","N","0","87",1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,14,1,"YY",11,3,2,2,5,2
"TAMU",58.2,"SO","0","Hisp","stem","Y","Y","N","N","0","87",1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,10,0,"YN",8,3,1,3,1,2
"TAMU",77.4,"FR","0","Hisp","med","Y","Y","N","N","0","87",1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,12,1,"NN",9,3,2,4,1,2
"TAMU",89.6,"FR","1","White","med","Y","Y","N","N","0","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,"YY",16,3,5,4,5,3
"TAMU",87.5,"FR","1","White","stem","Y","Y","N","N","0","87",0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,11,1,"YY",9,2,2,3,2,2
"TAMU",85.1,"FR","1","White","stem","Y","Y","N","N","0","78",1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,"YY",8,3,3,2,1,0
"TAMU",73.3,"SO","0","White","med","Y","Y","N","N","0","87",1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,11,1,"NY",10,2,1,0,5,3
"TAMU",81.4,"FR","0","White","stem","Y","Y","N","N","0","87",1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,8,1,"YY",7,2,1,3,0,2
"TAMU",64.5,"FR","0","White","other","Y","N","N","N","0","78",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,6,0,"NY",5,1,0,3,0,2
"TAMU",95.8,"FR","0","White","stem","Y","Y","N","N","0","87",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,18,1,"YY",15,3,3,4,5,3
"TAMU",89.8,"JR","0","White","med","Y","Y","N","N","0","87",1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,17,1,"YY",13,3,4,3,4,3
"TAMU",64.3,"SO","0","Hisp","stem","Y","Y","N","N","0","78",1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,11,0,"NN",10,3,1,3,2,2
"TAMU",71,"FR","0","White","stem","Y","Y","N","N","0","87",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,"YY",5,1,1,0,1,2
"TAMU",67.2,"SO","0","Hisp","med","Y","Y","N","N","0","78",1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,8,0,"YN",6,2,1,2,3,0
"TAMU",89,"SO","1","White","stem","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,17,1,"NN",13,3,5,4,2,3
"TAMU",74.6,"FR","1","Asian","stem","Y","Y","N","N","0","78",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,"YY",14,1,5,4,5,3
"TAMU",87,"SO","0","White","stem","Y","Y","N","N","0","87",1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,14,1,"NY",12,3,2,2,4,3
"TAMU",82.9,"FR","0","Hisp","stem","Y","Y","N","N","0","78",0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,13,1,"NY",10,2,3,2,5,1
"TAMU",93.5,"JR","1","Mixed","stem","Y","Y","N","N","0","78",0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,16,1,"NN",13,2,4,3,4,3
"TAMU",85,"FR","1","Hisp","med","Y","Y","N","N","0","87",1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,11,1,"YY",9,3,0,4,3,1
"TAMU",99.1,"FR","1","White","med","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,"YY",14,3,5,4,3,3
"TAMU",69.2,"FR","0","White","med","Y","Y","N","N","0","87",1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,12,0,"YY",10,2,3,3,2,2
"TAMU",52,"FR","0","Hisp","stem","Y","Y","N","Y","20-29","87",1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,"NN",5,3,1,2,0,0
"TAMU",71.6,"FR","0","Hisp","med","Y","Y","Y","N","11-19","87",0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,10,1,"NN",8,1,3,3,0,3
"TAMU",74,"FR","0","Hisp","med","Y","Y","Y","N","11-19","87",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,"NN",2,1,1,0,1,0
"TAMU",92.2,"FR","0","Mixed","other","Y","Y","N","N","0","87",0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,12,1,"N/A",9,1,2,4,2,3
"TAMU",92.4,"SO","0","Hisp","med","Y","Y","N","N","0","78",1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,13,1,"NY",11,3,4,1,3,2
"TAMU",82.7,"FR","1","Hisp","stem","Y","Y","N","N","0","78",1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,10,1,"YY",8,2,1,3,4,0
"TAMU",84.4,"JR","0","White","med","Y","Y","Y","N","1-10","78",1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,1,"YY",5,3,2,1,1,0
"TAMU",94.5,"FR","0","White","med","Y","Y","N","N","0","87",1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,17,1,"NY",13,3,4,4,3,3
"TAMU",87,"SO","0","Hisp","med","Y","Y","N","N","0","78",1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,7,1,"NN",6,2,1,2,0,2
"TAMU",73.6,"SO","0","Mixed","med","Y","Y","N","N","0","87",1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,8,1,"NY",7,3,2,0,1,2
"TAMU",93.3,"FR","1","Other","med","Y","N","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,1,"YY",15,3,5,4,4,3
"TAMU",66,"FR","1","Mixed","med","Y","Y","N","N","0","87",1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,10,0,"NN",9,3,2,2,1,2
"TAMU",86.4,"FR","0","Hisp","stem","Y","Y","N","N","0","87",1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,17,1,"NY",14,3,3,4,5,2
"TAMU",89.6,"FR","0","Hisp","other","Y","Y","N","N","0","87",0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,8,1,"YY",6,0,1,2,2,3
"TAMU",82.4,"FR","0","Mixed","stem","Y","Y","N","N","0","87",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,16,1,"YY",14,3,4,1,5,3
"TAMU",60.3,"FR","0","Hisp","med","Y","Y","N","N","0","78",0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,9,0,"NN",7,2,3,2,1,1
"TAMU",86.5,"FR","1","White","other","Y","Y","Y","N","1-10","78",0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,14,1,"N/A",11,2,3,4,2,3
"TAMU",90.6,"FR","1","White","med","Y","Y","N","N","0","87",1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,12,1,"NY",10,3,2,3,2,2
"TAMU",84.8,"FR","0","White","stem","Y","Y","N","N","0","78",0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,11,1,"YY",8,1,3,4,1,2
"TAMU",92.1,"FR","0","White","med","Y","Y","N","N","0","87",1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,13,1,"N/A",9,2,3,4,3,1
"TAMU",79.2,"FR","0","Asian","stem","Y","Y","N","N","0","87",1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,11,1,"NY",10,3,1,1,3,3
"TAMU",91.9,"FR","0","White","med","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,1,"YY",15,3,5,4,4,3
"TAMU",67.4,"SO","0","White","med","Y","Y","N","N","0","78",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,6,0,"YY",4,1,0,2,2,1
"TAMU",67.1,"FR","0","White","other","Y","Y","N","N","0","87",0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,10,0,"YY",8,2,1,3,2,2
"TAMU",88,"FR","1","White","stem","Y","Y","N","N","0","78",1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,13,1,"N/A",11,3,3,2,2,3
"TAMU",94.9,"FR","1","Hisp","stem","Y","Y","N","N","0","87",1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,11,1,"N/A",8,3,2,2,2,2
"TAMU",83.2,"JR","0","White","med","Y","Y","Y","N","1-10","78",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,7,1,"YY",4,1,2,2,0,2
"TAMU",91.6,"FR","1","White","stem","Y","N","N","N","0","78",0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,12,1,"YY",9,1,1,4,3,3
"TAMU",91.5,"FR","0","Asian","med","Y","Y","N","N","0","87",0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,15,1,"YY",12,2,4,3,4,2
"TAMU",83.6,"FR","0","Mixed","stem","Y","Y","N","N","0","78",1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,10,1,"YY",8,2,2,2,2,2
"TAMU",86.8,"FR","1","White","stem","Y","Y","N","N","0","78",1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,17,1,"NY",14,3,3,4,4,3
"TAMU",91.2,"FR","0","White","stem","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,17,1,"YY",14,3,5,3,3,3
"TAMU",77.7,"FR","1","Hisp","other","Y","Y","N","N","0","78",0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,6,1,"NY",5,2,1,1,2,0
"TAMU",71.7,"FR","0","White","med","Y","Y","N","N","0","87",1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,11,1,"YN",9,3,3,1,3,1
"TAMU",84.7,"FR","1","Mixed","med","Y","Y","N","N","0","87",1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,15,1,"YY",13,3,2,3,4,3
"TAMU",77.7,"JR","0","White","stem","Y","Y","Y","N","0","87",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,7,1,"YY",5,2,0,2,2,1
"TAMU",86.5,"FR","0","White","med","Y","Y","N","N","0","78",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,1,"NY",4,1,1,1,1,2
"TAMU",96.5,"FR","1","White","stem","Y","Y","N","N","0","87",1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,13,1,"NY",10,1,2,3,4,3
"TAMU",83.6,"FR","0","White","stem","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,"YY",16,3,5,4,5,3
"TAMU",89.5,"FR","0","White","stem","Y","Y","N","N","0","87",1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,13,1,"YY",10,3,3,1,3,3
"TAMU",77.2,"SO","0","White","stem","Y","Y","N","N","0","78",1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,10,1,"YY",7,3,3,3,1,0
"TAMU",71.7,"FR","0","White","stem","Y","Y","N","N","0","87",1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,7,1,"YY",6,2,1,1,2,1
"TAMU",84.3,"FR","0","White","stem","Y","Y","N","Y","1-10","78",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,17,1,"NN",14,3,5,3,4,2
"TAMU",86.5,"JR","0","White","other","Y","Y","N","N","0","87",0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,1,"YY",4,2,1,1,2,0
"TAMU",76.6,"FR","0","White","stem","Y","Y","N","N","0","87",1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,11,1,"YY",9,3,1,3,2,2
"TAMU",58.2,"FR","1","White","stem","Y","Y","N","N","0","87",1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,9,0,"NY",7,3,2,2,1,1
"TAMU",76,"SO","0","White","med","Y","Y","N","N","0","78",1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,9,1,"NY",7,2,1,3,3,0
"TAMU",84.6,"FR","0","White","stem","Y","N","N","N","0","87",0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,13,1,"YY",10,1,3,4,3,2
"TAMU",87.5,"FR","0","White","med","Y","Y","N","N","0","78",1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,14,1,"YY",11,3,3,4,2,2
"TAMU",69.2,"FR","1","White","stem","Y","Y","Y","N","11-19","78",1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,7,0,"YY",5,1,1,4,0,1
"TAMU",84.1,"FR","0","White","med","Y","Y","N","N","0","78",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,"YY",15,3,3,4,5,3
"TAMU",70.8,"FR","0","White","med","Y","Y","N","N","0","87",1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,6,1,"YY",4,1,1,2,1,1
"TAMU",77.9,"FR","0","Hisp","other","Y","Y","N","N","0","78",1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,8,1,"YY",6,1,1,3,1,2
"TAMU",87.3,"FR","1","White","stem","Y","Y","N","N","0","78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,"YY",16,3,5,4,5,3
"TAMU",76.9,"FR","1","White","stem","Y","Y","N","N","0","78",1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,14,1,"YY",10,3,3,2,3,3
"TAMU",83.4,"SO","0","White","stem","Y","Y","N","N","0","87",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,"NN",5,2,1,0,0,2
"TAMU",66.8,"FR","0","Mixed","other","Y","N","N","N","0","87",1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,9,0,"NN",8,2,3,1,1,2
"TAMU",80,"FR","0","White","med","Y","Y","N","N","0","87",1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,9,1,"NY",8,3,2,1,2,1
"TAMU",94.9,"FR","1","Asian","stem","Y","Y","N","N","0","87",1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,17,1,"YY",14,3,3,3,5,3
"TAMU",76.6,"SO","0","Hisp","med","Y","Y","N","N","0","87",1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7,1,"NY",7,3,0,0,1,3
"TAMU",84.4,"FR","0","White","other","Y","Y","N","Y","0","87",1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,6,1,"YY",5,1,0,3,1,1
"TAMU",67.3,"FR","0","Hisp","med","N","Y","N","N","0","87",1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,7,0,"YY",5,1,1,3,1,1
"TAMU",80,"FR","0","Hisp","med","Y","Y","N","N","0","78",1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,8,1,"YY",6,1,3,2,0,2
"TAMU",87.1,"FR","1","White","stem","Y","Y","N","Y","1-10","87",1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,14,1,"N/A",10,2,4,4,1,3
"TAMU",92.9,"FR","1","White","med","Y","Y","N","N","0","87",0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,17,1,"N/A",14,2,4,4,4,3
"TAMU",90.8,"FR","1","White","stem","Y","Y","N","N","0","78",0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,"YY",15,2,4,4,5,3
"TAMU",89,"FR","0","White","stem","Y","Y","N","N","0","78",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,18,1,"YY",15,3,3,4,5,3
"TAMU",69.8,"FR","0","White","stem","Y","Y","N","N","0","87",1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,11,0,"YY",9,2,1,3,2,3
"TAMU",88.3,"FR","1","Hisp","med","Y","Y","N","N","0","78",1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,11,1,"NY",10,3,3,2,1,2
"TAMU",78.3,"FR","0","White","med","Y","Y","N","Y","11-19","87",0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,14,1,"NY",10,2,2,3,4,3
"TAMU",77.5,"FR","1","Other","med","Y","Y","N","N","0","78",1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,16,1,"NY",13,3,2,4,4,3
"TAMU",75,"JR","0","White","other","Y","Y","Y","N","1-10","87",0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,13,1,"YY",9,2,2,4,2,3
"TAMU",79.1,"SO","0","Asian","stem","Y","Y","N","N","0","87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,1,"NN",16,3,5,4,5,3
"TAMU",88.6,"FR","0","White","stem","Y","Y","N","N","0","78",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,"N/A",15,3,4,4,5,3
